time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
67.90141,36.52,0,22,0,240,0
67.9027,36.52,0,22,0,240,0
67.90395,36.52,0,22,0,240,0
67.90506,36.52,0,22,0,240,0
67.90616,36.52,0,22,0,240,0
67.90731,36.52,0,22,0,240,0
67.90848,36.52,0,22,0,240,0
67.90962,36.52,0,22,0,240,0
67.91076,36.52,0,22,0,240,0
67.91187,36.52,0,22,0,240,0
67.91296,36.52,0,22,0,240,0
67.91418,36.52,0,22,0,240,0
67.9155,36.52,0,22,0,240,0
67.91667,36.52,0,22,0,240,0
67.91775,36.52,0,22,0,240,0
67.91885,36.52,0,22,0,240,0
67.9201,36.52,0,22,0,240,0
67.92155,36.52,0,22,0,240,0
67.92264,36.52,0,22,0,240,0
67.92377,36.52,0,22,0,240,0
67.92515,36.52,0,22,0,240,0
67.92628,36.52,0,22,0,240,0
67.92742,36.52,0,22,0,240,0
67.92861,36.52,0,22,0,240,0
67.9297,36.52,0,22,0,240,0
67.93079,36.52,0,22,0,240,0
67.93189,36.52,0,22,0,240,0
67.93298,36.52,0,22,0,240,0
67.93412,36.52,0,22,0,240,0
67.9352,36.52,0,22,0,240,0
67.93631,36.52,0,22,0,240,0
67.93738,36.52,0,22,0,240,0
67.93853,36.52,0,22,0,240,0
67.93964,36.52,0,22,0,240,0
67.94087,36.52,0,22,0,240,0
67.94228,36.52,0,22,0,240,0
67.94342,36.52,0,22,0,240,0
67.94451,36.52,0,22,0,240,0
67.94561,36.52,0,22,0,240,0
67.94676,36.52,0,22,0,240,0
67.94787,36.52,0,22,0,240,0
67.94897,36.52,0,22,0,240,0
67.95005,36.52,0,22,0,240,0
67.95116,36.52,0,22,0,240,0
67.95228,36.52,0,22,0,240,0
67.95337,36.52,0,22,0,240,0
67.95445,36.52,0,22,0,240,0
67.95572,36.52,0,22,0,240,0
67.95686,36.52,0,22,0,240,0
67.95798,36.52,0,22,0,240,0
67.95917,36.52,0,22,0,240,0
67.96035,36.52,0,22,0,240,0
67.96164,36.52,0,22,0,240,0
67.96278,36.52,0,22,0,240,0
67.9639,36.52,0,22,0,240,0
67.96526,36.52,0,22,0,240,0
67.96674,36.52,0,22,0,240,0
67.96793,36.52,0,22,0,240,0
67.96906,36.52,0,22,0,240,0
67.97017,36.52,0,22,0,240,0
67.97129,36.52,0,22,0,240,0
67.97239,36.52,0,22,0,240,0
67.97353,36.52,0,22,0,240,0
67.97461,36.52,0,22,0,240,0
67.97571,36.52,0,22,0,240,0
67.97681,36.52,0,22,0,240,0
67.97794,36.52,0,22,0,240,0
67.979,36.52,0,22,0,240,0
67.98008,36.52,0,22,0,240,0
67.98132,36.52,0,22,0,240,0
67.98241,36.52,0,22,0,240,0
67.98354,36.52,0,22,0,240,0
67.98461,36.52,0,22,0,240,0
67.98569,36.52,0,22,0,240,0
67.98678,36.52,0,22,0,240,0
67.98784,36.52,0,22,0,240,0
67.98891,36.52,0,22,0,240,0
67.99003,36.52,0,22,0,240,0
67.9911,36.52,0,22,0,240,0
67.9922,36.52,0,22,0,240,0
67.99325,36.52,0,22,0,240,0
67.99433,36.52,0,22,0,240,0
67.99541,36.52,0,22,0,240,0
67.99651,36.52,0,22,0,240,0
67.99759,36.52,0,22,0,240,0
67.99868,36.52,0,22,0,240,0
67.99973,36.52,0,22,0,240,0
68.0008,36.52,0,22,0,240,0
68.00211,36.52,0,22,0,240,0
68.00321,36.52,0,22,0,240,0
68.00428,36.52,0,22,0,240,0
68.00536,36.52,0,22,0,240,0
68.00646,36.52,0,22,0,240,0
68.0076,36.52,0,22,0,240,0
68.00874,36.52,0,22,0,240,0
68.00981,36.52,0,22,0,240,0
68.01092,36.52,0,22,0,240,0
68.01202,36.52,0,22,0,240,0
68.01311,36.52,0,22,0,240,0
68.01417,36.52,0,22,0,240,0
68.01524,36.52,0,22,0,240,0
68.01631,36.52,0,22,0,240,0
68.01743,36.52,0,22,0,240,0
68.01854,36.52,0,22,0,240,0
68.01962,36.52,0,22,0,240,0
68.02081,36.52,0,22,0,240,0
68.02216,36.52,0,22,0,240,0
68.02325,36.52,0,22,0,240,0
68.0245,36.52,0,22,0,240,0
68.02557,36.52,0,22,0,240,0
68.02666,36.52,0,22,0,240,0
68.02772,36.52,0,22,0,240,0
68.02892,36.52,0,22,0,240,0
68.03001,36.52,0,22,0,240,0
68.03111,36.52,0,22,0,240,0
68.0322,36.52,0,22,0,240,0
68.03329,36.52,0,22,0,240,0
68.03436,36.52,0,22,0,240,0
68.03543,36.52,0,22,0,240,0
68.03651,36.52,0,22,0,240,0
68.03764,36.52,0,22,0,240,0
68.03872,36.52,0,22,0,240,0
68.03989,36.52,0,22,0,240,0
68.041,36.52,0,22,0,240,0
68.04247,36.52,0,22,0,240,0
68.04367,36.52,0,22,0,240,0
68.04475,36.52,0,22,0,240,0
68.0459,36.52,0,22,0,240,0
68.04705,36.52,0,22,0,240,0
68.04822,36.52,0,22,0,240,0
68.04932,36.52,0,22,0,240,0
68.05043,36.52,0,22,0,240,0
68.05154,36.52,0,22,0,240,0
68.05263,36.52,0,22,0,240,0
68.0537,36.52,0,22,0,240,0
68.05476,36.52,0,22,0,240,0
68.05587,36.52,0,22,0,240,0
68.05693,36.52,0,22,0,240,0
68.05802,36.52,0,22,0,240,0
68.05911,36.52,0,22,0,240,0
68.06017,36.52,0,22,0,240,0
68.06145,36.52,0,22,0,240,0
68.06258,36.52,0,22,0,240,0
68.06368,36.52,0,22,0,240,0
68.06476,36.52,0,22,0,240,0
68.06589,36.52,0,22,0,240,0
68.06702,36.52,0,22,0,240,0
68.06816,36.52,0,22,0,240,0
68.06928,36.52,0,22,0,240,0
68.0704,36.52,0,22,0,240,0
68.0715,36.52,0,22,0,240,0
68.07258,36.52,0,22,0,240,0
68.07365,36.52,0,22,0,240,0
68.07471,36.52,0,22,0,240,0
68.07581,36.52,0,22,0,240,0
68.0769,36.52,0,22,0,240,0
68.078,36.52,0,22,0,240,0
68.07911,36.52,0,22,0,240,0
68.08021,36.52,0,22,0,240,0
