time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
80.72696,36.52,0,22,0,240,0
80.72829,36.52,0,22,0,240,0
80.72946,36.52,0,22,0,240,0
80.73058,36.52,0,22,0,240,0
80.73168,36.52,0,22,0,240,0
80.73275,36.52,0,22,0,240,0
80.73382,36.52,0,22,0,240,0
80.73486,36.52,0,22,0,240,0
80.73597,36.52,0,22,0,240,0
80.73711,36.52,0,22,0,240,0
80.73827,36.52,0,22,0,240,0
80.73934,36.52,0,22,0,240,0
80.74041,36.52,0,22,0,240,0
80.74174,36.52,0,22,0,240,0
80.74287,36.52,0,22,0,240,0
80.74405,36.52,0,22,0,240,0
80.74516,36.52,0,22,0,240,0
80.7463,36.52,0,22,0,240,0
80.74738,36.52,0,22,0,240,0
80.74855,36.52,0,22,0,240,0
80.74964,36.52,0,22,0,240,0
80.75075,36.52,0,22,0,240,0
80.75186,36.52,0,22,0,240,0
80.75292,36.52,0,22,0,240,0
80.75407,36.52,0,22,0,240,0
80.7552,36.52,0,22,0,240,0
80.75632,36.52,0,22,0,240,0
80.75757,36.52,0,22,0,240,0
80.75871,36.52,0,22,0,240,0
80.75986,36.52,0,22,0,240,0
80.76106,36.52,0,22,0,240,0
80.76241,36.52,0,22,0,240,0
80.76358,36.52,0,22,0,240,0
80.76472,36.52,0,22,0,240,0
80.76585,36.52,0,22,0,240,0
80.76698,36.52,0,22,0,240,0
80.76807,36.52,0,22,0,240,0
80.76919,36.52,0,22,0,240,0
80.77031,36.52,0,22,0,240,0
80.77141,36.52,0,22,0,240,0
80.7725,36.52,0,22,0,240,0
80.77377,36.52,0,22,0,240,0
80.77497,36.52,0,22,0,240,0
80.77607,36.52,0,22,0,240,0
80.77718,36.52,0,22,0,240,0
80.77826,36.52,0,22,0,240,0
80.7794,36.52,0,22,0,240,0
80.78052,36.52,0,22,0,240,0
80.78178,36.52,0,22,0,240,0
80.78295,36.52,0,22,0,240,0
80.78409,36.52,0,22,0,240,0
80.78521,36.52,0,22,0,240,0
80.78635,36.52,0,22,0,240,0
80.78747,36.52,0,22,0,240,0
80.78859,36.52,0,22,0,240,0
80.78976,36.52,0,22,0,240,0
80.79094,36.52,0,22,0,240,0
80.79206,36.52,0,22,0,240,0
80.79317,36.52,0,22,0,240,0
80.79433,36.52,0,22,0,240,0
80.79543,36.52,0,22,0,240,0
80.79652,36.52,0,22,0,240,0
80.79763,36.52,0,22,0,240,0
80.79874,36.52,0,22,0,240,0
80.79993,36.52,0,22,0,240,0
80.80121,36.52,0,22,0,240,0
80.80251,36.52,0,22,0,240,0
80.80365,36.52,0,22,0,240,0
80.80477,36.52,0,22,0,240,0
80.80592,36.52,0,22,0,240,0
80.80703,36.52,0,22,0,240,0
80.80814,36.52,0,22,0,240,0
80.80934,36.52,0,22,0,240,0
80.81047,36.52,0,22,0,240,0
80.81156,36.52,0,22,0,240,0
80.81265,36.52,0,22,0,240,0
80.81378,36.52,0,22,0,240,0
80.81488,36.52,0,22,0,240,0
80.81597,36.52,0,22,0,240,0
80.81709,36.52,0,22,0,240,0
80.81819,36.52,0,22,0,240,0
80.81932,36.52,0,22,0,240,0
80.82043,36.52,0,22,0,240,0
80.82174,36.52,0,22,0,240,0
80.82286,36.52,0,22,0,240,0
80.82409,36.52,0,22,0,240,0
80.82523,36.52,0,22,0,240,0
80.82636,36.52,0,22,0,240,0
80.82748,36.52,0,22,0,240,0
80.82859,36.52,0,22,0,240,0
80.82973,36.52,0,22,0,240,0
80.83083,36.52,0,22,0,240,0
80.83192,36.52,0,22,0,240,0
80.83303,36.52,0,22,0,240,0
80.83411,36.52,0,22,0,240,0
80.83523,36.52,0,22,0,240,0
80.83633,36.52,0,22,0,240,0
80.83757,36.52,0,22,0,240,0
80.83872,36.52,0,22,0,240,0
80.83981,36.52,0,22,0,240,0
80.8409,36.52,0,22,0,240,0
80.84232,36.52,0,22,0,240,0
80.84347,36.52,0,22,0,240,0
80.84464,36.52,0,22,0,240,0
80.84573,36.52,0,22,0,240,0
80.84679,36.52,0,22,0,240,0
80.84786,36.52,0,22,0,240,0
80.84891,36.52,0,22,0,240,0
80.84999,36.52,0,22,0,240,0
80.85121,36.52,0,22,0,240,0
80.85233,36.52,0,22,0,240,0
80.85343,36.52,0,22,0,240,0
80.8545,36.52,0,22,0,240,0
80.85555,36.52,0,22,0,240,0
80.85661,36.52,0,22,0,240,0
80.85773,36.52,0,22,0,240,0
80.85891,36.52,0,22,0,240,0
80.86004,36.52,0,22,0,240,0
80.86133,36.52,0,22,0,240,0
80.86243,36.52,0,22,0,240,0
80.86362,36.52,0,22,0,240,0
80.8647,36.52,0,22,0,240,0
80.86574,36.52,0,22,0,240,0
80.86684,36.52,0,22,0,240,0
80.86794,36.52,0,22,0,240,0
80.86909,36.52,0,22,0,240,0
80.87028,36.52,0,22,0,240,0
80.87141,36.52,0,22,0,240,0
80.87252,36.52,0,22,0,240,0
80.87361,36.52,0,22,0,240,0
80.87498,36.52,0,22,0,240,0
80.87617,36.52,0,22,0,240,0
80.87727,36.52,0,22,0,240,0
80.87834,36.52,0,22,0,240,0
80.8794,36.52,0,22,0,240,0
80.88048,36.52,0,22,0,240,0
80.88178,36.52,0,22,0,240,0
80.88306,36.52,0,22,0,240,0
80.88427,36.52,0,22,0,240,0
80.88539,36.52,0,22,0,240,0
80.88647,36.52,0,22,0,240,0
80.88757,36.52,0,22,0,240,0
80.88865,36.52,0,22,0,240,0
80.88973,36.52,0,22,0,240,0
80.89101,36.52,0,22,0,240,0
80.89214,36.52,0,22,0,240,0
80.89322,36.52,0,22,0,240,0
80.89436,36.52,0,22,0,240,0
80.89542,36.52,0,22,0,240,0
80.89652,36.52,0,22,0,240,0
80.89764,36.52,0,22,0,240,0
80.89878,36.52,0,22,0,240,0
80.89996,36.52,0,22,0,240,0
80.90106,36.52,0,22,0,240,0
80.90266,36.52,0,22,0,240,0
80.90376,36.52,0,22,0,240,0
80.90487,36.52,0,22,0,240,0
80.90603,36.52,0,22,0,240,0
80.9072,36.52,0,22,0,240,0
80.90836,36.52,0,22,0,240,0
80.90948,36.52,0,22,0,240,0
80.91065,36.52,0,22,0,240,0
80.91174,36.52,0,22,0,240,0
80.91283,36.52,0,22,0,240,0
80.91393,36.52,0,22,0,240,0
80.91514,36.52,0,22,0,240,0
80.91624,36.52,0,22,0,240,0
80.91734,36.52,0,22,0,240,0
80.91843,36.52,0,22,0,240,0
80.91952,36.52,0,22,0,240,0
80.9207,36.52,0,22,0,240,0
80.92217,36.52,0,22,0,240,0
80.92332,36.52,0,22,0,240,0
80.92446,36.52,0,22,0,240,0
80.92554,36.52,0,22,0,240,0
80.92661,36.52,0,22,0,240,0
80.92767,36.52,0,22,0,240,0
80.92876,36.52,0,22,0,240,0
80.92992,36.52,0,22,0,240,0
80.93097,36.52,0,22,0,240,0
80.93209,36.52,0,22,0,240,0
80.93314,36.52,0,22,0,240,0
80.93424,36.52,0,22,0,240,0
80.9353,36.52,0,22,0,240,0
80.93637,36.52,0,22,0,240,0
80.93746,36.52,0,22,0,240,0
80.93855,36.52,0,22,0,240,0
80.93961,36.52,0,22,0,240,0
80.94067,36.52,0,22,0,240,0
80.94195,36.52,0,22,0,240,0
80.94311,36.52,0,22,0,240,0
80.94425,36.52,0,22,0,240,0
80.94534,36.52,0,22,0,240,0
80.94643,36.52,0,22,0,240,0
80.94751,36.52,0,22,0,240,0
80.94864,36.52,0,22,0,240,0
80.9497,36.52,0,22,0,240,0
80.95075,36.52,0,22,0,240,0
80.95185,36.52,0,22,0,240,0
80.96074,36.52,0,22,0,240,0
80.96238,36.52,0,22,0,240,0
80.96364,36.52,0,22,0,240,0
80.9648,36.52,0,22,0,240,0
80.9659,36.52,0,22,0,240,0
80.96697,36.52,0,22,0,240,0
80.96805,36.52,0,22,0,240,0
80.96912,36.52,0,22,0,240,0
80.97016,36.52,0,22,0,240,0
80.97124,36.52,0,22,0,240,0
80.97229,36.52,0,22,0,240,0
80.97334,36.52,0,22,0,240,0
80.97441,36.52,0,22,0,240,0
80.97546,36.52,0,22,0,240,0
80.97652,36.52,0,22,0,240,0
80.97763,36.52,0,22,0,240,0
80.97868,36.52,0,22,0,240,0
80.97973,36.52,0,22,0,240,0
80.9809,36.52,0,22,0,240,0
80.98224,36.52,0,22,0,240,0
80.9834,36.52,0,22,0,240,0
80.98455,36.52,0,22,0,240,0
80.98566,36.52,0,22,0,240,0
80.98676,36.52,0,22,0,240,0
80.98798,36.52,0,22,0,240,0
80.9891,36.52,0,22,0,240,0
80.99025,36.52,0,22,0,240,0
80.99144,36.52,0,22,0,240,0
80.99259,36.52,0,22,0,240,0
80.99371,36.52,0,22,0,240,0
80.99483,36.52,0,22,0,240,0
80.99595,36.52,0,22,0,240,0
80.99707,36.52,0,22,0,240,0
80.99824,36.52,0,22,0,240,0
80.99935,36.52,0,22,0,240,0
81.00046,36.52,0,22,0,240,0
81.00193,36.52,0,22,0,240,0
81.00314,36.52,0,22,0,240,0
81.00428,36.52,0,22,0,240,0
81.00541,36.52,0,22,0,240,0
81.00652,36.52,0,22,0,240,0
81.00762,36.52,0,22,0,240,0
81.00873,36.52,0,22,0,240,0
