time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
144.9002,36.52,0,22,0,240,0
144.9016,36.52,0,22,0,240,0
144.9026,36.52,0,22,0,240,0
144.9037,36.52,0,22,0,240,0
144.9048,36.52,0,22,0,240,0
144.9059,36.52,0,22,0,240,0
144.907,36.52,0,22,0,240,0
144.908,36.52,0,22,0,240,0
144.9091,36.52,0,22,0,240,0
144.9102,36.52,0,22,0,240,0
144.9112,36.52,0,22,0,240,0
144.9123,36.52,0,22,0,240,0
144.9136,36.52,0,22,0,240,0
144.9147,36.52,0,22,0,240,0
144.9159,36.52,0,22,0,240,0
144.9171,36.52,0,22,0,240,0
144.9183,36.52,0,22,0,240,0
144.9196,36.52,0,22,0,240,0
144.9215,36.34679,0,21.9,0,240,0
144.923,36.34679,0,21.9,0,240,0
144.9242,36.34679,0,21.9,0,240,0
144.9253,36.34679,0,21.9,0,240,0
144.9264,36.34679,0,21.9,0,240,0
144.9274,36.34679,0,21.9,0,240,0
144.9284,36.34679,0,21.9,0,240,0
144.9295,36.34679,0,21.9,0,240,0
144.9306,36.34679,0,21.9,0,240,0
144.9317,36.34679,0,21.9,0,240,0
144.933,36.34679,0,21.9,0,240,0
144.9342,36.34679,0,21.9,0,240,0
144.9354,36.34679,0,21.9,0,240,0
144.9365,36.34679,0,21.9,0,240,0
144.9375,36.34679,0,21.9,0,240,0
144.9386,36.34679,0,21.9,0,240,0
144.9397,36.34679,0,21.9,0,240,0
144.9407,36.17359,0,21.8,0,240,0
144.9421,36.17359,0,21.8,0,240,0
144.9431,36.17359,0,21.8,0,240,0
144.9442,36.17359,0,21.8,0,240,0
144.9453,36.17359,0,21.8,0,240,0
144.9464,36.17359,0,21.8,0,240,0
144.9476,36.17359,0,21.8,0,240,0
144.9488,36.17359,0,21.8,0,240,0
144.9499,36.17359,0,21.8,0,240,0
144.9516,36.17359,0,21.8,0,240,0
144.9526,36.17359,0,21.8,0,240,0
144.9537,36.17359,0,21.8,0,240,0
144.9548,36.17359,0,21.8,0,240,0
144.9559,36.17359,0,21.8,0,240,0
144.9569,36.17359,0,21.8,0,240,0
144.958,36.17359,0,21.8,0,240,0
144.959,36.17359,0,21.8,0,240,0
144.9601,36.00039,0,21.7,0,240,0
144.9614,36.00039,0,21.7,0,240,0
144.9625,36.00039,0,21.7,0,240,0
144.9637,36.00039,0,21.7,0,240,0
144.9648,36.00039,0,21.7,0,240,0
144.9659,36.00039,0,21.7,0,240,0
144.9669,36.00039,0,21.7,0,240,0
144.9679,36.00039,0,21.7,0,240,0
144.969,36.00039,0,21.7,0,240,0
