experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,environment,spawn
YMaze_Settings,elude-c94094ed-b93f-47fa-9f9f-ea24e95da58f,1,1,1,1,8.82436,24.97999,nature,start
YMaze_Settings,elude-c94094ed-b93f-47fa-9f9f-ea24e95da58f,1,2,1,2,24.97999,26.33999,nature,start
YMaze_Settings,elude-c94094ed-b93f-47fa-9f9f-ea24e95da58f,1,3,1,3,26.33999,26.81999,nature,start
YMaze_Settings,elude-c94094ed-b93f-47fa-9f9f-ea24e95da58f,1,4,1,4,26.81999,27.39999,nature,start
YMaze_Settings,elude-c94094ed-b93f-47fa-9f9f-ea24e95da58f,1,5,1,5,27.39999,27.71999,nature,start
YMaze_Settings,elude-c94094ed-b93f-47fa-9f9f-ea24e95da58f,1,6,1,6,27.71999,27.85999,nature,wrong
YMaze_Settings,elude-c94094ed-b93f-47fa-9f9f-ea24e95da58f,1,7,2,1,27.85999,30.10263,office,start
