time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
40.58094,36.52,0,22,0,240,0
40.58238,36.52,0,22,0,240,0
40.58902,36.52,0,22,0,240,0
40.59015,36.52,0,22,0,240,0
40.59132,36.52,0,22,0,240,0
40.59248,36.52,0,22,0,240,0
40.5936,36.52,0,22,0,240,0
40.59488,36.52,0,22,0,240,0
40.59621,36.52,0,22,0,240,0
40.59747,36.52,0,22,0,240,0
40.5986,36.52,0,22,0,240,0
40.59978,36.52,0,22,0,240,0
40.60096,36.34679,0,21.9,0,240,0
40.6024,36.34679,0,21.9,0,240,0
40.60854,36.34679,0,21.9,0,240,0
40.60967,36.34679,0,21.9,0,240,0
40.61085,36.34679,0,21.9,0,240,0
40.61213,36.34679,0,21.9,0,240,0
40.61335,36.34679,0,21.9,0,240,0
40.61457,36.34679,0,21.9,0,240,0
40.61568,36.34679,0,21.9,0,240,0
40.61686,36.34679,0,21.9,0,240,0
40.61819,36.34679,0,21.9,0,240,0
40.61947,36.34679,0,21.9,0,240,0
40.62059,36.17359,0,21.8,0,240,0
40.62206,36.17359,0,21.8,0,240,0
40.62826,36.17359,0,21.8,0,240,0
40.62954,36.17359,0,21.8,0,240,0
40.63076,36.17359,0,21.8,0,240,0
40.63194,36.17359,0,21.8,0,240,0
40.6332,36.17359,0,21.8,0,240,0
40.63435,36.17359,0,21.8,0,240,0
40.63559,36.17359,0,21.8,0,240,0
40.63682,36.17359,0,21.8,0,240,0
40.63807,36.17359,0,21.8,0,240,0
40.63924,36.17359,0,21.8,0,240,0
40.64048,36.00039,0,21.7,0,240,0
40.64209,36.00039,0,21.7,0,240,0
40.64838,36.00039,0,21.7,0,240,0
40.6497,36.00039,0,21.7,0,240,0
40.65091,36.00039,0,21.7,0,240,0
40.65226,36.00039,0,21.7,0,240,0
40.65342,36.00039,0,21.7,0,240,0
40.65455,36.00039,0,21.7,0,240,0
40.65564,36.00039,0,21.7,0,240,0
40.6568,36.00039,0,21.7,0,240,0
40.65798,36.00039,0,21.7,0,240,0
40.65911,36.00039,0,21.7,0,240,0
40.6603,35.82718,0,21.6,0,240,0
40.66173,35.82718,0,21.6,0,240,0
40.66786,35.82718,0,21.6,0,240,0
40.669,35.82718,0,21.6,0,240,0
40.67028,35.82718,0,21.6,0,240,0
40.67144,35.82718,0,21.6,0,240,0
40.6726,35.82718,0,21.6,0,240,0
40.67379,35.82718,0,21.6,0,240,0
40.67511,35.82718,0,21.6,0,240,0
40.67632,35.82718,0,21.6,0,240,0
40.67742,35.82718,0,21.6,0,240,0
40.67858,35.82718,0,21.6,0,240,0
40.67972,35.82718,0,21.6,0,240,0
40.68109,35.65398,0,21.5,0,240,0
40.6826,35.65398,0,21.5,0,240,0
40.68879,35.65398,0,21.5,0,240,0
40.69002,35.65398,0,21.5,0,240,0
40.69122,35.65398,0,21.5,0,240,0
40.69238,35.65398,0,21.5,0,240,0
40.69357,35.65398,0,21.5,0,240,0
40.69487,35.65398,0,21.5,0,240,0
40.69604,35.65398,0,21.5,0,240,0
40.69726,35.65398,0,21.5,0,240,0
40.69844,35.65398,0,21.5,0,240,0
40.69957,35.65398,0,21.5,0,240,0
40.70073,35.48077,0,21.4,0,240,0
40.70211,35.48077,0,21.4,0,240,0
40.70828,35.48077,0,21.4,0,240,0
40.70951,35.48077,0,21.4,0,240,0
40.71072,35.48077,0,21.4,0,240,0
40.71187,35.48077,0,21.4,0,240,0
40.72206,35.30756,0,21.3,0,240,0
40.72372,35.30756,0,21.3,0,240,0
40.72984,35.30756,0,21.3,0,240,0
40.73096,35.30756,0,21.3,0,240,0
40.73204,35.30756,0,21.3,0,240,0
40.73311,35.30756,0,21.3,0,240,0
40.73417,35.30756,0,21.3,0,240,0
40.73527,35.30756,0,21.3,0,240,0
40.73633,35.30756,0,21.3,0,240,0
40.7374,35.30756,0,21.3,0,240,0
40.73848,35.30756,0,21.3,0,240,0
40.73954,35.30756,0,21.3,0,240,0
40.74063,35.13436,0,21.2,0,240,0
40.74202,35.13436,0,21.2,0,240,0
40.74823,35.13436,0,21.2,0,240,0
40.74935,35.13436,0,21.2,0,240,0
40.75047,35.13436,0,21.2,0,240,0
40.75162,35.13436,0,21.2,0,240,0
40.75296,35.13436,0,21.2,0,240,0
40.75405,35.13436,0,21.2,0,240,0
40.75521,35.13436,0,21.2,0,240,0
40.75635,35.13436,0,21.2,0,240,0
40.75745,35.13436,0,21.2,0,240,0
40.75858,35.13436,0,21.2,0,240,0
40.75967,35.13436,0,21.2,0,240,0
40.76093,34.96115,0,21.1,0,240,0
40.76239,34.96115,0,21.1,0,240,0
40.76866,34.96115,0,21.1,0,240,0
40.76991,34.96115,0,21.1,0,240,0
40.77106,34.96115,0,21.1,0,240,0
40.7722,34.96115,0,21.1,0,240,0
40.77337,34.96115,0,21.1,0,240,0
40.77452,34.96115,0,21.1,0,240,0
40.77566,34.96115,0,21.1,0,240,0
40.77682,34.96115,0,21.1,0,240,0
40.77794,34.96115,0,21.1,0,240,0
40.77908,34.96115,0,21.1,0,240,0
40.7802,34.78795,0,21,0,240,0
40.7816,34.78795,0,21,0,240,0
40.78769,34.78795,0,21,0,240,0
40.78882,34.78795,0,21,0,240,0
40.7899,34.78795,0,21,0,240,0
40.79105,34.78795,0,21,0,240,0
40.7922,34.78795,0,21,0,240,0
40.79333,34.78795,0,21,0,240,0
40.79446,34.78795,0,21,0,240,0
40.79559,34.78795,0,21,0,240,0
40.79675,34.78795,0,21,0,240,0
40.79795,34.78795,0,21,0,240,0
40.79921,34.78795,0,21,0,240,0
40.80054,34.61475,0,20.9,0,240,0
40.80199,34.61475,0,20.9,0,240,0
40.80828,34.61475,0,20.9,0,240,0
40.80945,34.61475,0,20.9,0,240,0
40.81057,34.61475,0,20.9,0,240,0
40.81168,34.61475,0,20.9,0,240,0
40.81298,34.61475,0,20.9,0,240,0
40.81422,34.61475,0,20.9,0,240,0
40.81537,34.61475,0,20.9,0,240,0
40.81646,34.61475,0,20.9,0,240,0
40.81755,34.61475,0,20.9,0,240,0
40.81864,34.61475,0,20.9,0,240,0
40.81983,34.61475,0,20.9,0,240,0
40.82091,34.44154,0,20.8,0,240,0
40.82231,34.44154,0,20.8,0,240,0
40.82853,34.44154,0,20.8,0,240,0
40.82981,34.44154,0,20.8,0,240,0
40.83096,34.44154,0,20.8,0,240,0
40.83206,34.44154,0,20.8,0,240,0
40.83328,34.44154,0,20.8,0,240,0
40.83439,34.44154,0,20.8,0,240,0
40.83558,34.44154,0,20.8,0,240,0
40.83681,34.44154,0,20.8,0,240,0
40.83792,34.44154,0,20.8,0,240,0
40.83912,34.44154,0,20.8,0,240,0
40.84033,34.26834,0,20.7,0,240,0
40.8418,34.26834,0,20.7,0,240,0
40.848,34.26834,0,20.7,0,240,0
40.84911,34.26834,0,20.7,0,240,0
40.85026,34.26834,0,20.7,0,240,0
40.85138,34.26834,0,20.7,0,240,0
40.85276,34.26834,0,20.7,0,240,0
40.85387,34.26834,0,20.7,0,240,0
40.85498,34.26834,0,20.7,0,240,0
40.85608,34.26834,0,20.7,0,240,0
40.85727,34.26834,0,20.7,0,240,0
40.85838,34.26834,0,20.7,0,240,0
40.85948,34.26834,0,20.7,0,240,0
40.86076,34.09513,0,20.6,0,240,0
40.86223,34.09513,0,20.6,0,240,0
40.86837,34.09513,0,20.6,0,240,0
40.86954,34.09513,0,20.6,0,240,0
40.87065,34.09513,0,20.6,0,240,0
40.87181,34.09513,0,20.6,0,240,0
40.87298,34.09513,0,20.6,0,240,0
40.8742,34.09513,0,20.6,0,240,0
40.87537,34.09513,0,20.6,0,240,0
40.87656,34.09513,0,20.6,0,240,0
40.87775,34.09513,0,20.6,0,240,0
40.87888,34.09513,0,20.6,0,240,0
40.88002,33.92192,0,20.5,0,240,0
40.88142,33.92192,0,20.5,0,240,0
40.88763,33.92192,0,20.5,0,240,0
40.88877,33.92192,0,20.5,0,240,0
40.88986,33.92192,0,20.5,0,240,0
40.89101,33.92192,0,20.5,0,240,0
40.89215,33.92192,0,20.5,0,240,0
40.89329,33.92192,0,20.5,0,240,0
40.89436,33.92192,0,20.5,0,240,0
40.89551,33.92192,0,20.5,0,240,0
40.89664,33.92192,0,20.5,0,240,0
40.89779,33.92192,0,20.5,0,240,0
40.89893,33.92192,0,20.5,0,240,0
40.90002,33.74872,0,20.4,0,240,0
40.90135,33.74872,0,20.4,0,240,0
