time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
139.882,36.52,0,22,0,240,0
139.8833,36.52,0,22,0,240,0
139.89,36.52,0,22,0,240,0
139.8912,36.52,0,22,0,240,0
139.8923,36.52,0,22,0,240,0
139.8934,36.52,0,22,0,240,0
139.8945,36.52,0,22,0,240,0
139.8956,36.52,0,22,0,240,0
139.8967,36.52,0,22,0,240,0
139.8978,36.52,0,22,0,240,0
139.8989,36.52,0,22,0,240,0
139.9,36.52,0,22,0,240,0
139.9013,36.52,0,22,0,240,0
139.9023,36.52,0,22,0,240,0
139.9035,36.52,0,22,0,240,0
139.9046,36.52,0,22,0,240,0
139.9058,36.52,0,22,0,240,0
139.9069,36.52,0,22,0,240,0
139.908,36.52,0,22,0,240,0
139.909,36.52,0,22,0,240,0
139.91,36.52,0,22,0,240,0
139.9111,36.52,0,22,0,240,0
139.9123,36.52,0,22,0,240,0
139.9133,36.52,0,22,0,240,0
139.9143,36.52,0,22,0,240,0
139.9154,36.52,0,22,0,240,0
139.9165,36.52,0,22,0,240,0
139.9176,36.52,0,22,0,240,0
139.9187,36.52,0,22,0,240,0
139.9197,36.52,0,22,0,240,0
139.9207,36.52,0,22,0,240,0
139.922,36.52,0,22,0,240,0
139.9231,36.52,0,22,0,240,0
139.9243,36.52,0,22,0,240,0
139.9255,36.52,0,22,0,240,0
139.9267,36.52,0,22,0,240,0
139.9278,36.52,0,22,0,240,0
139.9289,36.52,0,22,0,240,0
139.93,36.52,0,22,0,240,0
139.9311,36.52,0,22,0,240,0
139.9322,36.52,0,22,0,240,0
139.9334,36.52,0,22,0,240,0
139.9346,36.52,0,22,0,240,0
139.9359,36.52,0,22,0,240,0
139.937,36.52,0,22,0,240,0
139.9381,36.52,0,22,0,240,0
139.9393,36.52,0,22,0,240,0
139.9403,36.52,0,22,0,240,0
139.9416,36.52,0,22,0,240,0
139.9427,36.52,0,22,0,240,0
139.9439,36.52,0,22,0,240,0
139.945,36.52,0,22,0,240,0
139.946,36.52,0,22,0,240,0
139.9471,36.52,0,22,0,240,0
139.9483,36.52,0,22,0,240,0
139.9495,36.52,0,22,0,240,0
139.9506,36.52,0,22,0,240,0
139.9517,36.52,0,22,0,240,0
139.9529,36.52,0,22,0,240,0
139.9541,36.52,0,22,0,240,0
139.9551,36.52,0,22,0,240,0
139.9561,36.52,0,22,0,240,0
139.9572,36.52,0,22,0,240,0
139.9582,36.52,0,22,0,240,0
139.9593,36.52,0,22,0,240,0
139.9603,36.52,0,22,0,240,0
139.9617,36.52,0,22,0,240,0
139.9628,36.52,0,22,0,240,0
139.9639,36.52,0,22,0,240,0
139.965,36.52,0,22,0,240,0
139.966,36.52,0,22,0,240,0
139.9671,36.52,0,22,0,240,0
139.9682,36.52,0,22,0,240,0
139.9695,36.52,0,22,0,240,0
139.9706,36.52,0,22,0,240,0
139.9717,36.52,0,22,0,240,0
139.9728,36.52,0,22,0,240,0
139.9738,36.52,0,22,0,240,0
139.9749,36.52,0,22,0,240,0
139.976,36.52,0,22,0,240,0
139.9772,36.52,0,22,0,240,0
139.9782,36.52,0,22,0,240,0
139.9793,36.52,0,22,0,240,0
139.9804,36.52,0,22,0,240,0
139.9816,36.52,0,22,0,240,0
139.9828,36.52,0,22,0,240,0
139.9839,36.52,0,22,0,240,0
139.9851,36.52,0,22,0,240,0
139.9863,36.52,0,22,0,240,0
139.9873,36.52,0,22,0,240,0
139.9884,36.52,0,22,0,240,0
139.9895,36.52,0,22,0,240,0
139.9906,36.52,0,22,0,240,0
139.9917,36.52,0,22,0,240,0
139.9928,36.52,0,22,0,240,0
139.9939,36.52,0,22,0,240,0
139.9951,36.52,0,22,0,240,0
139.9961,36.52,0,22,0,240,0
139.9973,36.52,0,22,0,240,0
139.9986,36.52,0,22,0,240,0
139.9998,36.52,0,22,0,240,0
140.001,36.52,0,22,0,240,0
140.0024,36.52,0,22,0,240,0
140.0035,36.52,0,22,0,240,0
140.0046,36.52,0,22,0,240,0
140.0057,36.52,0,22,0,240,0
140.0068,36.52,0,22,0,240,0
140.0079,36.52,0,22,0,240,0
140.0089,36.52,0,22,0,240,0
140.0101,36.52,0,22,0,240,0
140.0113,36.52,0,22,0,240,0
140.0124,36.52,0,22,0,240,0
140.0136,36.52,0,22,0,240,0
140.0146,36.52,0,22,0,240,0
140.0158,36.52,0,22,0,240,0
140.0169,36.52,0,22,0,240,0
140.018,36.52,0,22,0,240,0
140.019,36.52,0,22,0,240,0
140.02,36.52,0,22,0,240,0
140.0214,36.52,0,22,0,240,0
