time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
102.1415,36.52,0,22,0,240,0
102.1429,36.52,0,22,0,240,0
102.1499,36.52,0,22,0,240,0
102.1511,36.52,0,22,0,240,0
102.1525,36.52,0,22,0,240,0
102.1538,36.52,0,22,0,240,0
102.1549,36.52,0,22,0,240,0
102.1561,36.52,0,22,0,240,0
102.1574,36.52,0,22,0,240,0
102.1588,36.52,0,22,0,240,0
102.16,36.34679,0,21.9,0,240,0
102.1614,36.34679,0,21.9,0,240,0
102.1678,36.34679,0,21.9,0,240,0
102.1691,36.34679,0,21.9,0,240,0
102.1703,36.34679,0,21.9,0,240,0
102.1715,36.34679,0,21.9,0,240,0
102.1727,36.34679,0,21.9,0,240,0
102.1739,36.34679,0,21.9,0,240,0
102.1751,36.34679,0,21.9,0,240,0
102.1762,36.34679,0,21.9,0,240,0
102.1776,36.34679,0,21.9,0,240,0
102.1788,36.34679,0,21.9,0,240,0
102.18,36.17359,0,21.8,0,240,0
102.1813,36.17359,0,21.8,0,240,0
102.188,36.17359,0,21.8,0,240,0
102.1891,36.17359,0,21.8,0,240,0
102.1902,36.17359,0,21.8,0,240,0
102.1914,36.17359,0,21.8,0,240,0
102.1927,36.17359,0,21.8,0,240,0
102.1939,36.17359,0,21.8,0,240,0
102.1951,36.17359,0,21.8,0,240,0
102.1963,36.17359,0,21.8,0,240,0
102.1976,36.17359,0,21.8,0,240,0
102.1988,36.17359,0,21.8,0,240,0
102.2,36.00039,0,21.7,0,240,0
102.2016,36.00039,0,21.7,0,240,0
102.2082,36.00039,0,21.7,0,240,0
102.2094,36.00039,0,21.7,0,240,0
102.2107,36.00039,0,21.7,0,240,0
102.2119,36.00039,0,21.7,0,240,0
102.2131,36.00039,0,21.7,0,240,0
102.2142,36.00039,0,21.7,0,240,0
102.2153,36.00039,0,21.7,0,240,0
102.2165,36.00039,0,21.7,0,240,0
102.2178,36.00039,0,21.7,0,240,0
102.219,36.00039,0,21.7,0,240,0
102.2202,35.82718,0,21.6,0,240,0
102.2218,35.82718,0,21.6,0,240,0
102.228,35.82718,0,21.6,0,240,0
102.2291,35.82718,0,21.6,0,240,0
102.2303,35.82718,0,21.6,0,240,0
102.2315,35.82718,0,21.6,0,240,0
102.2327,35.82718,0,21.6,0,240,0
102.2339,35.82718,0,21.6,0,240,0
102.2355,35.82718,0,21.6,0,240,0
102.2368,35.82718,0,21.6,0,240,0
102.238,35.82718,0,21.6,0,240,0
102.2393,35.82718,0,21.6,0,240,0
102.2404,35.65398,0,21.5,0,240,0
102.2419,35.65398,0,21.5,0,240,0
102.2482,35.65398,0,21.5,0,240,0
102.2495,35.65398,0,21.5,0,240,0
102.2507,35.65398,0,21.5,0,240,0
102.2521,35.65398,0,21.5,0,240,0
102.2533,35.65398,0,21.5,0,240,0
102.2545,35.65398,0,21.5,0,240,0
102.2557,35.65398,0,21.5,0,240,0
102.2569,35.65398,0,21.5,0,240,0
102.258,35.65398,0,21.5,0,240,0
102.2593,35.65398,0,21.5,0,240,0
102.2604,35.48077,0,21.4,0,240,0
102.2619,35.48077,0,21.4,0,240,0
102.2682,35.48077,0,21.4,0,240,0
102.2697,35.48077,0,21.4,0,240,0
102.2708,35.48077,0,21.4,0,240,0
102.272,35.48077,0,21.4,0,240,0
102.2732,35.48077,0,21.4,0,240,0
102.2744,35.48077,0,21.4,0,240,0
102.2755,35.48077,0,21.4,0,240,0
102.2768,35.48077,0,21.4,0,240,0
102.278,35.48077,0,21.4,0,240,0
102.2792,35.48077,0,21.4,0,240,0
102.2805,35.30756,0,21.3,0,240,0
102.2819,35.30756,0,21.3,0,240,0
102.2886,35.30756,0,21.3,0,240,0
102.2897,35.30756,0,21.3,0,240,0
102.291,35.30756,0,21.3,0,240,0
102.2923,35.30756,0,21.3,0,240,0
102.2935,35.30756,0,21.3,0,240,0
102.2947,35.30756,0,21.3,0,240,0
102.2958,35.30756,0,21.3,0,240,0
102.297,35.30756,0,21.3,0,240,0
102.2982,35.30756,0,21.3,0,240,0
102.2993,35.30756,0,21.3,0,240,0
102.3005,35.13436,0,21.2,0,240,0
102.3023,35.13436,0,21.2,0,240,0
102.3086,35.13436,0,21.2,0,240,0
102.3097,35.13436,0,21.2,0,240,0
102.3109,35.13436,0,21.2,0,240,0
102.3121,35.13436,0,21.2,0,240,0
102.3133,35.13436,0,21.2,0,240,0
102.3145,35.13436,0,21.2,0,240,0
102.3156,35.13436,0,21.2,0,240,0
102.3168,35.13436,0,21.2,0,240,0
102.3189,35.13436,0,21.2,0,240,0
102.32,34.96115,0,21.1,0,240,0
102.3215,34.96115,0,21.1,0,240,0
102.3278,34.96115,0,21.1,0,240,0
102.329,34.96115,0,21.1,0,240,0
