time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
11.3568,36.52,0,22,0,240,0
11.3568,36.52,0,22,0,240,0
11.3768,36.52,0,22,0,240,0
11.37903,36.52,0,22,0,240,0
11.3803,36.52,0,22,0,240,0
11.38165,36.52,0,22,0,240,0
11.38283,36.52,0,22,0,240,0
11.38415,36.52,0,22,0,240,0
11.38533,36.52,0,22,0,240,0
11.38648,36.52,0,22,0,240,0
11.38759,36.52,0,22,0,240,0
11.38868,36.52,0,22,0,240,0
11.38979,36.52,0,22,0,240,0
11.3909,36.52,0,22,0,240,0
11.39208,36.52,0,22,0,240,0
11.39346,36.52,0,22,0,240,0
11.39468,36.52,0,22,0,240,0
11.39587,36.52,0,22,0,240,0
11.39714,36.52,0,22,0,240,0
11.39831,36.52,0,22,0,240,0
11.39944,36.52,0,22,0,240,0
11.40067,36.52,0,22,0,240,0
11.402,36.52,0,22,0,240,0
11.40313,36.52,0,22,0,240,0
11.40426,36.52,0,22,0,240,0
11.40543,36.52,0,22,0,240,0
11.40662,36.52,0,22,0,240,0
11.40788,36.52,0,22,0,240,0
11.40907,36.52,0,22,0,240,0
11.41031,36.52,0,22,0,240,0
11.41155,36.52,0,22,0,240,0
11.4127,36.52,0,22,0,240,0
11.41392,36.52,0,22,0,240,0
11.41505,36.52,0,22,0,240,0
11.41627,36.52,0,22,0,240,0
11.41741,36.52,0,22,0,240,0
11.41869,36.52,0,22,0,240,0
11.41994,36.52,0,22,0,240,0
11.42131,36.52,0,22,0,240,0
11.42374,36.52,0,22,0,240,0
11.4255,36.52,0,22,0,240,0
11.4266,36.52,0,22,0,240,0
11.42768,36.52,0,22,0,240,0
11.42879,36.52,0,22,0,240,0
11.42994,36.52,0,22,0,240,0
11.43106,36.52,0,22,0,240,0
11.43215,36.52,0,22,0,240,0
11.43322,36.52,0,22,0,240,0
11.43433,36.52,0,22,0,240,0
11.43549,36.52,0,22,0,240,0
11.4367,36.52,0,22,0,240,0
11.43793,36.52,0,22,0,240,0
11.43927,36.52,0,22,0,240,0
11.44058,36.52,0,22,0,240,0
11.44193,36.52,0,22,0,240,0
11.44308,36.52,0,22,0,240,0
11.44426,36.52,0,22,0,240,0
11.4454,36.52,0,22,0,240,0
11.44649,36.52,0,22,0,240,0
11.44772,36.52,0,22,0,240,0
11.44892,36.52,0,22,0,240,0
11.45017,36.52,0,22,0,240,0
11.45133,36.52,0,22,0,240,0
11.45246,36.52,0,22,0,240,0
11.45368,36.52,0,22,0,240,0
11.4548,36.52,0,22,0,240,0
11.45591,36.52,0,22,0,240,0
11.45702,36.52,0,22,0,240,0
11.45822,36.52,0,22,0,240,0
11.45932,36.52,0,22,0,240,0
11.46052,36.52,0,22,0,240,0
11.46211,36.52,0,22,0,240,0
11.46326,36.52,0,22,0,240,0
11.46436,36.52,0,22,0,240,0
11.46542,36.52,0,22,0,240,0
11.4665,36.52,0,22,0,240,0
11.46759,36.52,0,22,0,240,0
11.46868,36.52,0,22,0,240,0
11.46981,36.52,0,22,0,240,0
11.47098,36.52,0,22,0,240,0
11.47217,36.52,0,22,0,240,0
11.47334,36.52,0,22,0,240,0
11.47443,36.52,0,22,0,240,0
11.47551,36.52,0,22,0,240,0
11.47657,36.52,0,22,0,240,0
11.47766,36.52,0,22,0,240,0
11.47875,36.52,0,22,0,240,0
11.47983,36.52,0,22,0,240,0
11.48091,36.52,0,22,0,240,0
11.48222,36.52,0,22,0,240,0
11.48333,36.52,0,22,0,240,0
11.48445,36.52,0,22,0,240,0
11.48553,36.52,0,22,0,240,0
11.48661,36.52,0,22,0,240,0
11.48767,36.52,0,22,0,240,0
11.48878,36.52,0,22,0,240,0
11.48988,36.52,0,22,0,240,0
11.49116,36.52,0,22,0,240,0
11.49233,36.52,0,22,0,240,0
11.49343,36.52,0,22,0,240,0
11.49451,36.52,0,22,0,240,0
11.49558,36.52,0,22,0,240,0
11.49664,36.52,0,22,0,240,0
11.49783,36.52,0,22,0,240,0
11.49899,36.52,0,22,0,240,0
11.50008,36.52,0,22,0,240,0
11.5016,36.52,0,22,0,240,0
11.50272,36.52,0,22,0,240,0
11.50384,36.52,0,22,0,240,0
11.50491,36.52,0,22,0,240,0
11.50599,36.52,0,22,0,240,0
11.50709,36.52,0,22,0,240,0
11.50816,36.52,0,22,0,240,0
11.50925,36.52,0,22,0,240,0
11.51034,36.52,0,22,0,240,0
11.51153,36.52,0,22,0,240,0
11.51268,36.52,0,22,0,240,0
11.5138,36.52,0,22,0,240,0
11.5149,36.52,0,22,0,240,0
11.51612,36.52,0,22,0,240,0
11.51742,36.52,0,22,0,240,0
11.51852,36.52,0,22,0,240,0
11.51972,36.52,0,22,0,240,0
11.52085,36.52,0,22,0,240,0
11.52223,36.52,0,22,0,240,0
11.52335,36.52,0,22,0,240,0
11.52446,36.52,0,22,0,240,0
11.52557,36.52,0,22,0,240,0
11.52668,36.52,0,22,0,240,0
11.5279,36.52,0,22,0,240,0
11.52913,36.52,0,22,0,240,0
11.53028,36.52,0,22,0,240,0
11.53138,36.52,0,22,0,240,0
11.53266,36.52,0,22,0,240,0
11.53381,36.52,0,22,0,240,0
11.53492,36.52,0,22,0,240,0
11.53607,36.52,0,22,0,240,0
11.53718,36.52,0,22,0,240,0
11.5383,36.52,0,22,0,240,0
11.53943,36.52,0,22,0,240,0
11.54057,36.52,0,22,0,240,0
11.54189,36.52,0,22,0,240,0
11.54307,36.52,0,22,0,240,0
11.54424,36.52,0,22,0,240,0
11.5454,36.52,0,22,0,240,0
11.54658,36.52,0,22,0,240,0
11.54817,36.52,0,22,0,240,0
11.54927,36.52,0,22,0,240,0
11.55038,36.52,0,22,0,240,0
11.55155,36.52,0,22,0,240,0
11.55308,36.52,0,22,0,240,0
11.55431,36.52,0,22,0,240,0
11.55585,36.52,0,22,0,240,0
11.55696,36.52,0,22,0,240,0
11.5581,36.52,0,22,0,240,0
11.55921,36.52,0,22,0,240,0
11.56067,36.52,0,22,0,240,0
11.56199,36.52,0,22,0,240,0
11.56343,36.52,0,22,0,240,0
11.56453,36.52,0,22,0,240,0
11.56561,36.52,0,22,0,240,0
11.56701,36.52,0,22,0,240,0
11.56817,36.52,0,22,0,240,0
11.56982,36.52,0,22,0,240,0
11.571,36.52,0,22,0,240,0
11.57301,36.52,0,22,0,240,0
11.57412,36.52,0,22,0,240,0
11.57565,36.52,0,22,0,240,0
11.57713,36.52,0,22,0,240,0
11.57833,36.52,0,22,0,240,0
11.58045,36.52,0,22,0,240,0
11.58235,36.52,0,22,0,240,0
11.5839,36.52,0,22,0,240,0
