time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
152.4215,36.52,0,22,0,240,0
152.4228,36.52,0,22,0,240,0
152.4289,36.52,0,22,0,240,0
152.43,36.52,0,22,0,240,0
152.4312,36.52,0,22,0,240,0
152.4322,36.52,0,22,0,240,0
152.4333,36.52,0,22,0,240,0
152.4343,36.52,0,22,0,240,0
152.4354,36.52,0,22,0,240,0
152.4365,36.52,0,22,0,240,0
152.4376,36.52,0,22,0,240,0
152.4387,36.52,0,22,0,240,0
152.4398,36.52,0,22,0,240,0
152.441,36.34679,0,21.9,0,240,0
152.4424,36.34679,0,21.9,0,240,0
152.449,36.34679,0,21.9,0,240,0
152.4501,36.34679,0,21.9,0,240,0
152.4511,36.34679,0,21.9,0,240,0
152.4521,36.34679,0,21.9,0,240,0
152.4532,36.34679,0,21.9,0,240,0
152.4542,36.34679,0,21.9,0,240,0
152.4552,36.34679,0,21.9,0,240,0
152.4562,36.34679,0,21.9,0,240,0
152.4572,36.34679,0,21.9,0,240,0
152.4583,36.34679,0,21.9,0,240,0
152.4593,36.34679,0,21.9,0,240,0
152.4603,36.17359,0,21.8,0,240,0
152.4617,36.17359,0,21.8,0,240,0
152.4677,36.17359,0,21.8,0,240,0
152.4689,36.17359,0,21.8,0,240,0
152.47,36.17359,0,21.8,0,240,0
152.471,36.17359,0,21.8,0,240,0
152.472,36.17359,0,21.8,0,240,0
152.4732,36.17359,0,21.8,0,240,0
152.4742,36.17359,0,21.8,0,240,0
152.4752,36.17359,0,21.8,0,240,0
152.4767,36.17359,0,21.8,0,240,0
152.4778,36.17359,0,21.8,0,240,0
152.4789,36.17359,0,21.8,0,240,0
152.48,36.00039,0,21.7,0,240,0
152.4813,36.00039,0,21.7,0,240,0
152.4874,36.00039,0,21.7,0,240,0
152.4885,36.00039,0,21.7,0,240,0
152.4895,36.00039,0,21.7,0,240,0
152.4906,36.00039,0,21.7,0,240,0
152.4916,36.00039,0,21.7,0,240,0
152.4927,36.00039,0,21.7,0,240,0
152.4937,36.00039,0,21.7,0,240,0
152.4947,36.00039,0,21.7,0,240,0
152.4957,36.00039,0,21.7,0,240,0
152.4967,36.00039,0,21.7,0,240,0
152.4977,36.00039,0,21.7,0,240,0
152.4987,36.00039,0,21.7,0,240,0
152.4998,36.00039,0,21.7,0,240,0
152.5008,35.82718,0,21.6,0,240,0
152.5021,35.82718,0,21.6,0,240,0
152.5087,35.82718,0,21.6,0,240,0
152.5098,35.82718,0,21.6,0,240,0
152.5109,35.82718,0,21.6,0,240,0
152.5119,35.82718,0,21.6,0,240,0
152.5129,35.82718,0,21.6,0,240,0
152.514,35.82718,0,21.6,0,240,0
152.515,35.82718,0,21.6,0,240,0
152.5161,35.82718,0,21.6,0,240,0
152.5171,35.82718,0,21.6,0,240,0
152.5182,35.82718,0,21.6,0,240,0
152.5192,35.82718,0,21.6,0,240,0
152.5203,35.65398,0,21.5,0,240,0
152.5217,35.65398,0,21.5,0,240,0
152.5278,35.65398,0,21.5,0,240,0
152.529,35.65398,0,21.5,0,240,0
152.5301,35.65398,0,21.5,0,240,0
152.5315,35.65398,0,21.5,0,240,0
152.5325,35.65398,0,21.5,0,240,0
152.5336,35.65398,0,21.5,0,240,0
152.5347,35.65398,0,21.5,0,240,0
152.5357,35.65398,0,21.5,0,240,0
152.5368,35.65398,0,21.5,0,240,0
152.5383,35.65398,0,21.5,0,240,0
152.5393,35.65398,0,21.5,0,240,0
152.5403,35.48077,0,21.4,0,240,0
152.5417,35.48077,0,21.4,0,240,0
152.5476,35.48077,0,21.4,0,240,0
152.5487,35.48077,0,21.4,0,240,0
