experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,environment,spawn
YMaze_Settings,hub-7c984243-caad-4abb-8b31-6427ff2d4e81,1,1,1,1,10.36077,19.71999,nature,start
YMaze_Settings,hub-7c984243-caad-4abb-8b31-6427ff2d4e81,1,2,1,2,19.71999,31.69999,nature,start
YMaze_Settings,hub-7c984243-caad-4abb-8b31-6427ff2d4e81,1,3,1,3,31.69999,43.89999,nature,start
YMaze_Settings,hub-7c984243-caad-4abb-8b31-6427ff2d4e81,1,4,1,4,43.89999,56.43998,nature,start
YMaze_Settings,hub-7c984243-caad-4abb-8b31-6427ff2d4e81,1,5,1,5,56.43998,68.31998,nature,start
YMaze_Settings,hub-7c984243-caad-4abb-8b31-6427ff2d4e81,1,6,1,6,68.31998,74.6426,nature,wrong
