time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
73.94059,-41.95509,0,25.13378,0,298.5116,0
73.98807,-41.95509,0,25.13378,0,298.5116,0
73.99516,-41.95509,0,25.13378,0,298.5116,0
73.99625,-41.95509,0,25.13378,0,298.5116,0
73.99752,-41.95509,0,25.13378,0,298.5116,0
73.999,-41.95509,0,25.13378,0,298.5116,0
74.00009,-41.95509,0,25.13378,0,298.5116,0
74.00177,-41.95509,0,25.13378,0,298.5116,0
74.00307,-41.95509,0,25.13378,0,298.5116,0
74.00435,-41.95509,0,25.13378,0,298.5116,0
74.00549,-41.95509,0,25.13378,0,298.5116,0
74.0065,-41.95509,0,25.13378,0,298.5116,0
74.00748,-41.95509,0,25.13378,0,298.5116,0
74.00846,-41.95509,0,25.13378,0,298.5116,0
74.00951,-41.95509,0,25.13378,0,298.5116,0
74.01054,-41.95509,0,25.13378,0,298.5116,0
74.01151,-41.95509,0,25.13378,0,298.5116,0
74.01259,-41.95509,0,25.13378,0,298.5116,0
74.01357,-41.95509,0,25.13378,0,298.5116,0
74.01456,-41.95509,0,25.13378,0,298.5116,0
74.01552,-41.95509,0,25.13378,0,298.5116,0
74.01647,-41.95509,0,25.13378,0,298.5116,0
74.01742,-41.95509,0,25.13378,0,298.5116,0
74.01837,-41.95509,0,25.13378,0,298.5116,0
74.0195,-41.95509,0,25.13378,0,298.5116,0
74.0206,-41.95509,0,25.13378,0,298.5116,0
74.02178,-41.95509,0,25.13378,0,298.5116,0
74.02277,-41.95509,0,25.13378,0,298.5116,0
74.02383,-41.95509,0,25.13378,0,298.5116,0
74.02491,-41.95509,0,25.13378,0,298.5116,0
74.02593,-41.95509,0,25.13378,0,298.5116,0
74.02699,-41.95509,0,25.13378,0,298.5116,0
74.02795,-41.95509,0,25.13378,0,298.5116,0
74.0289,-41.95509,0,25.13378,0,298.5116,0
74.0299,-41.95509,0,25.13378,0,298.5116,0
74.03103,-41.95509,0,25.13378,0,298.5116,0
74.03203,-41.95509,0,25.13378,0,298.5116,0
