timestamp,log_type,message,stacktrace
11.97231,Log,[<b><color=#AD477C>UXF</color></b>] Beginning session.,UnityEngine.Debug:Log (object).  UXF.Utilities:UXFDebugLog (string) (at Assets/UXF/Scripts/Etc/Utilities.cs:13).  UXF.Session:Begin (stringstringintSystem.Collections.Generic.Dictionary`2<string object>UXF.Settings) (at Assets/UXF/Scripts/Session.cs:347).  UXF.UI.UIController/<TryBeginSessionFromUISequence>d__43:MoveNext () (at Assets/UXF/Scripts/UI/UIController.cs:421).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  UXF.UI.UIController:TryBeginSessionFromUI () (at Assets/UXF/Scripts/UI/UIController.cs:214).  UnityEngine.EventSystems.EventSystem:Update () (at ./Library/PackageCache/com.unity.ugui/Runtime/UGUI/EventSystem/EventSystem.cs:530).  
11.97231,Exception,IOException: Sharing violation on path D:\ManySpaces\YMaze\Assets\StreamingAssets\YMaze_Experiment.csv,System.IO.FileStream..ctor (System.String path System.IO.FileMode mode System.IO.FileAccess access System.IO.FileShare share System.Int32 bufferSize System.Boolean anonymous System.IO.FileOptions options) (at <321eb2db7c6d43ea8fc39b54eaca3452>:0).  System.IO.FileStream..ctor (System.String path System.IO.FileMode mode System.IO.FileAccess access System.IO.FileShare share System.Int32 bufferSize System.IO.FileOptions options) (at <321eb2db7c6d43ea8fc39b54eaca3452>:0).  (wrapper remoting-invoke-with-check) System.IO.FileStream..ctor(stringSystem.IO.FileModeSystem.IO.FileAccessSystem.IO.FileShareintSystem.IO.FileOptions).  System.IO.StreamReader..ctor (System.String path System.Text.Encoding encoding System.Boolean detectEncodingFromByteOrderMarks System.Int32 bufferSize) (at <321eb2db7c6d43ea8fc39b54eaca3452>:0).  System.IO.StreamReader..ctor (System.String path System.Text.Encoding encoding) (at <321eb2db7c6d43ea8fc39b54eaca3452>:0).  (wrapper remoting-invoke-with-check) System.IO.StreamReader..ctor(stringSystem.Text.Encoding).  System.IO.File.InternalReadAllLines (System.String path System.Text.Encoding encoding) (at <321eb2db7c6d43ea8fc39b54eaca3452>:0).  System.IO.File.ReadAllLines (System.String path) (at <321eb2db7c6d43ea8fc39b54eaca3452>:0).  UXF.CSVExperimentBuilder.BuildExperiment (UXF.Session session) (at Assets/UXF/Scripts/SessionBuilders/CSVExperimentBuilder.cs:41).  UnityEngine.Events.InvokableCall`1[T1].Invoke (T1 args0) (at <b5bf0c891ea345fe93688f835df32fdc>:0).  UnityEngine.Events.UnityEvent`1[T0].Invoke (T0 arg0) (at <b5bf0c891ea345fe93688f835df32fdc>:0).  UXF.Session.Begin (System.String experimentName System.String participantId System.Int32 sessionNumber System.Collections.Generic.Dictionary`2[TKeyTValue] participantDetails UXF.Settings settings) (at Assets/UXF/Scripts/Session.cs:350).  UXF.UI.UIController+<TryBeginSessionFromUISequence>d__43.MoveNext () (at Assets/UXF/Scripts/UI/UIController.cs:421).  UnityEngine.SetupCoroutine.InvokeMoveNext (System.Collections.IEnumerator enumerator System.IntPtr returnValueAddress) (at <b5bf0c891ea345fe93688f835df32fdc>:0).  UnityEngine.MonoBehaviour:StartCoroutine(IEnumerator).  UXF.UI.UIController:TryBeginSessionFromUI() (at Assets/UXF/Scripts/UI/UIController.cs:214).  UnityEngine.EventSystems.EventSystem:Update() (at ./Library/PackageCache/com.unity.ugui/Runtime/UGUI/EventSystem/EventSystem.cs:530).  
