experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,environment,spawn
YMaze_Settings,cadet-1e4097ab-27bf-47f6-a5ad-b4e00b7aaa31,1,1,1,1,95.43996,108.18,nature,start
YMaze_Settings,cadet-1e4097ab-27bf-47f6-a5ad-b4e00b7aaa31,1,2,1,2,108.18,120.16,nature,start
YMaze_Settings,cadet-1e4097ab-27bf-47f6-a5ad-b4e00b7aaa31,1,3,1,3,120.16,132.64,nature,start
YMaze_Settings,cadet-1e4097ab-27bf-47f6-a5ad-b4e00b7aaa31,1,4,1,4,132.64,147.4399,nature,start
YMaze_Settings,cadet-1e4097ab-27bf-47f6-a5ad-b4e00b7aaa31,1,5,1,5,147.4399,164.3999,nature,start
YMaze_Settings,cadet-1e4097ab-27bf-47f6-a5ad-b4e00b7aaa31,1,6,1,6,164.3999,176.3799,nature,wrong
YMaze_Settings,cadet-1e4097ab-27bf-47f6-a5ad-b4e00b7aaa31,1,7,2,1,192.5999,197.4124,office,start
YMaze_Settings,cadet-1e4097ab-27bf-47f6-a5ad-b4e00b7aaa31,1,8,2,2,181.3999,188.0599,office,start
